NaClO4.2H2O 80K NIR reflectance spectra from 0.35-2.5�m		
This is the data used to create Figure 1		
		
Wavelength (um	% Reflectance	normalized
1.203	0.174756879	0.83580414
1.204	0.175295657	0.838380935
1.205	0.175923344	0.841382957
1.206	0.176639413	0.844807673
1.207	0.177416074	0.848522188
1.208	0.178140976	0.851989151
1.209	0.178787864	0.855083005
1.21	0.179271429	0.857395731
1.211	0.179650301	0.859207751
1.212	0.179882948	0.860320425
1.213	0.179968257	0.86072843
1.214	0.179944536	0.860614981
1.215	0.179762426	0.859744009
1.216	0.17952246	0.858596332
1.217	0.179175543	0.856937143
1.218	0.178742895	0.854867929
1.219	0.178255523	0.852536994
1.22	0.177740004	0.850071436
1.221	0.177178	0.847383558
1.222	0.176603461	0.844635728
1.223	0.176043854	0.841959315
1.224	0.175485581	0.839289277
1.225	0.174956281	0.836757814
1.226	0.174452086	0.834346416
1.227	0.173978293	0.832080421
1.228	0.173562796	0.830093235
1.229	0.173214509	0.828427495
1.23	0.172953511	0.827179231
1.231	0.172793964	0.826416166
1.232	0.172705792	0.825994469
1.233	0.172777666	0.826338223
1.234	0.172951455	0.827169394
1.235	0.173271245	0.828698844
1.236	0.173733798	0.830911081
1.237	0.17433129	0.833768689
1.238	0.175090588	0.837400158
1.239	0.175958199	0.841549654
1.24	0.176931774	0.84620594
1.241	0.177953017	0.851090205
1.242	0.178991734	0.856058047
1.243	0.180002996	0.860894577
1.244	0.180922521	0.865292357
1.245	0.181807417	0.869524524
1.246	0.182616665	0.873394888
1.247	0.183324094	0.876778287
1.248	0.183941622	0.879731718
1.249	0.184500575	0.882405003
1.25	0.184974091	0.884669673
1.251	0.185366125	0.886544639
1.252	0.18573563	0.88831186
1.253	0.186070519	0.889913524
1.254	0.186382052	0.891403481
1.255	0.186626924	0.892574626
1.256	0.186894745	0.893855524
1.257	0.187162634	0.895136745
1.258	0.187415915	0.896348107
1.259	0.18765027	0.897468951
1.26	0.187878975	0.898562767
1.261	0.188115666	0.899694783
1.262	0.188339845	0.900766957
1.263	0.188546133	0.901753564
1.264	0.188724765	0.902607899
1.265	0.188864681	0.903277071
1.266	0.188954372	0.903706037
1.267	0.188978524	0.903821547
1.268	0.188956974	0.903718478
1.269	0.18888308	0.903365072
1.27	0.188730733	0.902636443
1.271	0.188515994	0.901609419
1.272	0.18824213	0.90029962
1.273	0.187890267	0.898616776
1.274	0.18742578	0.896395286
1.275	0.186861157	0.893694882
1.276	0.186187384	0.890472451
1.277	0.185461486	0.887000721
1.278	0.184619623	0.882974372
1.279	0.183740954	0.87877199
1.28	0.182828423	0.874407657
1.281	0.181949973	0.870206318
1.282	0.181132341	0.866295858
1.283	0.180344241	0.862526636
1.284	0.179663873	0.859272664
1.285	0.179061416	0.85639131
1.286	0.178518988	0.853797057
1.287	0.178034085	0.851477928
1.288	0.177631128	0.84955072
1.289	0.177280512	0.847873838
1.29	0.176910278	0.84610313
1.291	0.176534544	0.844306122
1.292	0.176143817	0.842437405
1.293	0.175669825	0.840170457
1.294	0.175129228	0.837584962
1.295	0.174519365	0.834668188
1.296	0.173785529	0.831158493
1.297	0.172959848	0.827209537
1.298	0.171990634	0.822574106
1.299	0.170871655	0.817222404
1.3	0.169658576	0.811420647
1.301	0.168320238	0.805019822
1.302	0.166885307	0.798157023
1.303	0.165399724	0.791051972
1.304	0.163892008	0.783841069
1.305	0.162384042	0.776628968
1.306	0.160833747	0.76921442
1.307	0.159263784	0.761705808
1.308	0.157531016	0.753418554
1.309	0.155658864	0.744464675
1.31	0.153517621	0.73422382
1.311	0.151113738	0.722726847
1.312	0.14837492	0.70962799
1.313	0.14516375	0.694270028
1.314	0.141578937	0.677125058
1.315	0.137538607	0.6578015
1.316	0.13324447	0.637264067
1.317	0.128635575	0.615221251
1.318	0.124106005	0.593557823
1.319	0.119795397	0.572941616
1.32	0.115951215	0.55455617
1.321	0.113095361	0.540897568
1.322	0.110747689	0.529669431
1.323	0.109680739	0.524566566
1.324	0.10964422	0.524391907
1.325	0.110407974	0.528044686
1.326	0.112175653	0.53649891
1.327	0.114538426	0.547799267
1.328	0.117175576	0.560411884
1.329	0.120043278	0.574127148
1.33	0.122832632	0.587467705
1.331	0.12557276	0.600572828
1.332	0.12800776	0.612218622
1.333	0.130285991	0.623114647
1.334	0.132392738	0.633190516
1.335	0.134139501	0.641544703
1.336	0.135698488	0.649000823
1.337	0.136946996	0.654972023
1.338	0.137801889	0.659060691
1.339	0.138303637	0.661460384
1.34	0.13836843	0.661770268
1.341	0.138088281	0.660430406
1.342	0.137407807	0.657175927
1.343	0.136493416	0.6528027
1.344	0.135455688	0.647839591
1.345	0.134344504	0.642525165
1.346	0.133299976	0.637529535
1.347	0.132287999	0.632689586
1.348	0.131364817	0.628274312
1.349	0.130532884	0.624295452
1.35	0.129700347	0.620313705
1.351	0.128903928	0.616504695
1.352	0.128021535	0.612284502
1.353	0.126983854	0.607321621
1.354	0.12579797	0.60164993
1.355	0.124373413	0.594836747
1.356	0.122741154	0.587030195
1.357	0.120825088	0.577866288
1.358	0.118789784	0.568132102
1.359	0.116569954	0.557515391
1.36	0.114370367	0.546995497
1.361	0.1123122	0.537151969
1.362	0.110449664	0.528244076
1.363	0.109004263	0.521331203
1.364	0.107676522	0.514981062
1.365	0.10674716	0.510536229
1.366	0.105768839	0.505857246
1.367	0.104544123	0.499999836
1.368	0.103259294	0.493854925
1.369	0.101437123	0.485140085
1.37	0.099602748	0.476366877
1.371	0.097568226	0.466636437
1.372	0.095846174	0.458400433
1.373	0.094758348	0.453197723
1.374	0.094146446	0.450271199
1.375	0.094733478	0.453078778
1.376	0.095782332	0.458095096
1.377	0.09753187	0.466462559
1.378	0.099809528	0.477355838
1.379	0.102222786	0.48889765
1.38	0.104368723	0.499160954
1.381	0.106193561	0.507888551
1.382	0.10723143	0.512852335
1.383	0.107744796	0.515307592
1.384	0.107440137	0.51385051
1.385	0.106518485	0.509442555
1.386	0.105131848	0.50281073
1.387	0.103326239	0.494175101
1.388	0.10126675	0.48432525
1.389	0.098895071	0.472982296
1.39	0.096455418	0.461314247
1.391	0.093555529	0.44744504
1.392	0.090346028	0.432095059
1.393	0.086685584	0.414588374
1.394	0.082306172	0.393643099
1.395	0.077567578	0.370979976
1.396	0.072154261	0.345089876
1.397	0.066730951	0.319151988
1.398	0.06127618	0.293063627
1.399	0.056178632	0.268683747
1.4	0.052105378	0.249202728
1.401	0.048618038	0.232523935
1.402	0.046337427	0.221616529
1.403	0.044839616	0.214453
1.404	0.043955178	0.210223023
1.405	0.043128121	0.206267484
1.406	0.042953778	0.205433659
1.407	0.042221423	0.201931049
1.408	0.041513898	0.198547192
1.409	0.040270346	0.192599699
1.41	0.038816833	0.185648027
1.411	0.037131704	0.177588615
1.412	0.035265711	0.168664186
1.413	0.033442569	0.159944708
1.414	0.031628468	0.151268461
1.415	0.029946633	0.143224803
1.416	0.028323589	0.135462323
1.417	0.026812168	0.128233701
1.418	0.02537684	0.121369001
1.419	0.024036508	0.11495864
1.42	0.022813968	0.109111638
1.421	0.021661963	0.10360198
1.422	0.020615423	0.098596727
1.423	0.019653076	0.093994139
1.424	0.018762413	0.089734393
1.425	0.017964981	0.085920542
1.426	0.017286052	0.082673448
1.427	0.016722371	0.07997755
1.428	0.016301988	0.077966998
1.429	0.016042031	0.076723707
1.43	0.015981159	0.076432579
1.431	0.016116597	0.077080333
1.432	0.016475707	0.078797839
1.433	0.017086618	0.08171962
1.434	0.017934288	0.085773744
1.435	0.019032757	0.091027357
1.436	0.020343748	0.097297391
1.437	0.021878614	0.104638149
1.438	0.023480112	0.112297582
1.439	0.025314175	0.121069295
1.44	0.027043654	0.129340822
1.441	0.028902785	0.138232424
1.442	0.030536759	0.146047179
1.443	0.032198498	0.153994729
1.444	0.033519389	0.160312108
1.445	0.034658754	0.165761315
1.446	0.03552833	0.169920208
1.447	0.036028878	0.172314162
1.448	0.036139531	0.17284338
1.449	0.035936453	0.171872127
1.45	0.035325369	0.168949513
1.451	0.034627652	0.165612564
1.452	0.033833829	0.161815971
1.453	0.033370184	0.159598513
1.454	0.033417461	0.159824622
1.455	0.034096298	0.163071274
1.456	0.035801938	0.171228783
1.457	0.038253528	0.182953926
1.458	0.041727979	0.199571072
1.459	0.045751719	0.218815285
1.46	0.050174795	0.239969387
1.461	0.054661775	0.261429126
1.462	0.058767061	0.281063345
1.463	0.062447212	0.298664286
1.464	0.065280589	0.312215389
1.465	0.067354623	0.322134802
1.466	0.06848322	0.327532509
1.467	0.068703162	0.328584416
1.468	0.06817957	0.326080248
1.469	0.06684669	0.319705529
1.47	0.06480534	0.309942426
1.471	0.062243719	0.297691043
1.472	0.059158819	0.282936991
1.473	0.055916977	0.267432338
1.474	0.052597895	0.251558271
1.475	0.049616833	0.237300843
1.476	0.047239866	0.225932595
1.477	0.045686426	0.218503008
1.478	0.045408267	0.217172666
1.479	0.046129898	0.220623987
1.48	0.048180046	0.230429167
1.481	0.050852787	0.243211999
1.482	0.054830793	0.262237483
1.483	0.058724812	0.28086128
1.484	0.063417928	0.303306895
1.485	0.067620157	0.323404764
1.486	0.071884585	0.343800109
1.487	0.075871126	0.362866408
1.488	0.079685105	0.381107407
1.489	0.083357651	0.398671971
1.49	0.087084093	0.416494309
1.491	0.091061572	0.435517269
1.492	0.09512816	0.454966412
1.493	0.099557615	0.476151021
1.494	0.103991676	0.497357663
1.495	0.108454418	0.518701479
1.496	0.112765203	0.539318531
1.497	0.116685828	0.558069578
1.498	0.120317389	0.57543813
1.499	0.12339036	0.590135129
1.5	0.126069865	0.602950315
1.501	0.12834969	0.613853962
1.502	0.130267653	0.623026943
1.503	0.131949915	0.63107264
1.504	0.133373177	0.637879631
1.505	0.134659367	0.644031051
1.506	0.135815283	0.649559413
1.507	0.136871175	0.654609392
1.508	0.137813569	0.659116553
1.509	0.138659984	0.663164673
1.51	0.139437307	0.666882352
1.511	0.140154847	0.670314107
1.512	0.140808945	0.673442442
1.513	0.141390564	0.676224133
1.514	0.141915051	0.67873258
1.515	0.142366499	0.680891703
1.516	0.142751864	0.682734778
1.517	0.143094715	0.684374519
1.518	0.143409076	0.685878003
1.519	0.143680027	0.687173873
1.52	0.143910541	0.688276344
1.521	0.144124193	0.689298169
1.522	0.144305679	0.690166157
1.523	0.144447537	0.690844619
1.524	0.144555678	0.691361823
1.525	0.144631066	0.691722375
1.526	0.144668651	0.691902131
1.527	0.144667156	0.691894985
1.528	0.144633448	0.691733767
1.529	0.144558731	0.691376424
1.53	0.14445964	0.690902505
1.531	0.144328429	0.690274965
1.532	0.144144012	0.689392961
1.533	0.143929926	0.688369057
1.534	0.143709292	0.687313839
1.535	0.143460543	0.686124154
1.536	0.143202553	0.684890275
1.537	0.142927696	0.683575721
1.538	0.142651804	0.682256224
1.539	0.142373276	0.680924118
1.54	0.142066202	0.679455484
1.541	0.141743001	0.677909719
1.542	0.141429401	0.676409876
1.543	0.141093927	0.674805415
1.544	0.140756996	0.673193984
1.545	0.140424337	0.67160299
1.546	0.140080518	0.669958614
1.547	0.139730065	0.668282518
1.548	0.139364218	0.666532792
1.549	0.138987208	0.664729677
1.55	0.138651124	0.6631223
1.551	0.138335804	0.66161423
1.552	0.138042364	0.6602108
1.553	0.137780411	0.658957966
1.554	0.137537742	0.657797361
1.555	0.137273415	0.656533176
1.556	0.136991166	0.65518327
1.557	0.136718073	0.65387716
1.558	0.136435657	0.652526454
1.559	0.136155224	0.651185237
1.56	0.135879666	0.649867336
1.561	0.135611882	0.648586612
1.562	0.135345149	0.647310918
1.563	0.135084487	0.646064259
1.564	0.134850879	0.644946987
1.565	0.134634984	0.643914435
1.566	0.134447156	0.643016114
1.567	0.134286595	0.642248206
1.568	0.134155887	0.641623074
1.569	0.134062589	0.641176861
1.57	0.133977323	0.640769061
1.571	0.133917488	0.640482892
1.572	0.133894399	0.640372464
1.573	0.133886149	0.640333005
1.574	0.133921633	0.640502713
1.575	0.134008976	0.640920447
1.576	0.134129894	0.641498759
1.577	0.134248596	0.642066471
1.578	0.13437719	0.642681491
1.579	0.134507789	0.643306103
1.58	0.134601952	0.643756453
1.581	0.134640411	0.643940391
1.582	0.134631756	0.643898996
1.583	0.134599108	0.643742849
1.584	0.134524552	0.643386276
1.585	0.134463629	0.643094898
1.586	0.134406527	0.642821802
1.587	0.13442583	0.642914122
1.588	0.13455371	0.643525726
1.589	0.134853358	0.644958843
1.59	0.135398452	0.647565847
1.591	0.136179658	0.651302098
1.592	0.137267684	0.656505764
1.593	0.138605322	0.662903244
1.594	0.140222537	0.670637845
1.595	0.14201357	0.679203762
1.596	0.14393603	0.688398249
1.597	0.145943704	0.698000287
1.598	0.147933292	0.707515826
1.599	0.14986218	0.716741057
1.6	0.151651346	0.725298046
1.601	0.153297704	0.733172031
1.602	0.154744591	0.740092007
1.603	0.156054178	0.746355329
1.604	0.157199324	0.751832184
1.605	0.158200333	0.756619677
1.606	0.159100878	0.760926685
1.607	0.159927503	0.764880159
1.608	0.160730482	0.76872054
1.609	0.161513644	0.772466142
1.61	0.162302808	0.77624045
1.611	0.163073671	0.779927233
1.612	0.163868187	0.783727141
1.613	0.164635231	0.787395659
1.614	0.16537563	0.790936738
1.615	0.166081341	0.794311921
1.616	0.166689605	0.797221047
1.617	0.167171265	0.799524665
1.618	0.16751828	0.801184321
1.619	0.167742681	0.802257558
1.62	0.167808851	0.802574028
1.621	0.167776862	0.802421034
1.622	0.167635337	0.801744166
1.623	0.16743612	0.800791379
1.624	0.167189944	0.799614
1.625	0.16696674	0.79854649
1.626	0.166841348	0.797946781
1.627	0.166764244	0.797578019
1.628	0.166824107	0.797864322
1.629	0.166928232	0.798362321
1.63	0.16708918	0.799132082
1.631	0.167266531	0.799980291
1.632	0.167390956	0.800575373
1.633	0.167483705	0.801018964
1.634	0.167457048	0.80089147
1.635	0.167349338	0.80037633
1.636	0.167136393	0.799357886
1.637	0.166798348	0.79774113
1.638	0.166373302	0.795708275
1.639	0.165899259	0.793441083
1.64	0.165359247	0.790858384
1.641	0.164755855	0.78797256
1.642	0.164119347	0.784928354
1.643	0.163457675	0.781763798
1.644	0.162803748	0.778636283
1.645	0.162133862	0.775432441
1.646	0.16148351	0.772322022
1.647	0.16087388	0.769406363
1.648	0.160261533	0.766477713
1.649	0.159680249	0.763697624
1.65	0.159136891	0.761098921
1.651	0.158615848	0.758606946
1.652	0.158157466	0.756414658
1.653	0.157800223	0.754706084
1.654	0.157517196	0.753352458
1.655	0.157309378	0.752358533
1.656	0.157195556	0.751814159
1.657	0.157173306	0.751707746
1.658	0.157305011	0.752337649
1.659	0.157532321	0.753424797
1.66	0.157788715	0.754651043
1.661	0.158085715	0.756071494
1.662	0.158425432	0.757696252
1.663	0.158768831	0.759338616
1.664	0.159097708	0.760911525
1.665	0.159393923	0.762328222
1.666	0.159637573	0.763493517
1.667	0.159820741	0.764369549
1.668	0.159896085	0.764729896
1.669	0.159867185	0.764591675
1.67	0.159714334	0.76386064
1.671	0.159422579	0.762465275
1.672	0.159029505	0.760585329
1.673	0.15853745	0.758231997
1.674	0.157898802	0.755177551
1.675	0.157113602	0.7514222
1.676	0.156201366	0.747059281
1.677	0.15515635	0.742061317
1.678	0.153988723	0.736476944
1.679	0.152687955	0.730255804
1.68	0.151263441	0.723442827
1.681	0.149773889	0.716318793
1.682	0.148175241	0.708672991
1.683	0.146468642	0.700510894
1.684	0.144696587	0.69203574
1.685	0.1428445	0.683177824
1.686	0.140967795	0.674202166
1.687	0.139116055	0.665345911
1.688	0.137277837	0.656554322
1.689	0.135502101	0.648061565
1.69	0.133752045	0.639691631
1.691	0.132129232	0.631930253
1.692	0.130663882	0.624921974
1.693	0.129417268	0.618959831
1.694	0.12847499	0.614453226
1.695	0.127861433	0.611518789
1.696	0.127644824	0.610482819
1.697	0.127722947	0.610856456
1.698	0.128159368	0.612943713
1.699	0.128733705	0.615690575
1.7	0.129566913	0.619675532
1.701	0.130150027	0.622464373
1.702	0.130830354	0.625718153
1.703	0.131136093	0.627180401
1.704	0.131263851	0.627791424
1.705	0.131087993	0.626950353
1.706	0.13058498	0.624544611
1.707	0.129871433	0.621131951
1.708	0.128845328	0.616224432
1.709	0.127695724	0.610726259
1.71	0.126305361	0.604076612
1.711	0.124818672	0.596966271
1.712	0.123179336	0.589125873
1.713	0.121435322	0.580784831
1.714	0.119561656	0.571823708
1.715	0.117550223	0.562203694
1.716	0.115403289	0.55193562
1.717	0.113138122	0.54110208
1.718	0.110734927	0.529608396
1.719	0.108217619	0.517568946
1.72	0.105535942	0.504743377
1.721	0.102879979	0.492040786
1.722	0.100040579	0.478460877
1.723	0.097417034	0.465913336
1.724	0.09475477	0.453180607
1.725	0.092460125	0.442206086
1.726	0.090281384	0.43178589
1.727	0.088536808	0.423442163
1.728	0.087135917	0.416742166
1.729	0.086101975	0.411797166
1.73	0.085362616	0.408261055
1.731	0.084963167	0.406350622
1.732	0.084828475	0.405706437
1.733	0.084916306	0.4061265
1.734	0.085190867	0.407439639
1.735	0.085551924	0.409166453
1.736	0.086008264	0.411348973
1.737	0.086459072	0.413505038
1.738	0.08698027	0.415997759
1.739	0.087500433	0.418485526
1.74	0.088073864	0.421228056
1.741	0.088743906	0.424432641
1.742	0.0895307	0.428195617
1.743	0.090502224	0.432842095
1.744	0.091566251	0.437930982
1.745	0.092810534	0.443881976
1.746	0.0940435	0.449778842
1.747	0.095291311	0.455746707
1.748	0.096488538	0.461472648
1.749	0.09752102	0.466410668
1.75	0.098286938	0.470073797
1.751	0.098810633	0.472578455
1.752	0.099143757	0.474171679
1.753	0.099209552	0.474486355
1.754	0.099165229	0.474274374
1.755	0.098854899	0.472790168
1.756	0.098573474	0.471444203
1.757	0.098103732	0.469197583
1.758	0.097789577	0.467695084
1.759	0.09740743	0.465867403
1.76	0.097304937	0.465377213
1.761	0.097329605	0.465495189
1.762	0.097571268	0.466650985
1.763	0.098083188	0.469099329
1.764	0.098662221	0.471868653
1.765	0.099517316	0.475958285
1.766	0.100198999	0.479218549
1.767	0.101067758	0.483373537
1.768	0.101518925	0.485531318
1.769	0.101844874	0.487090222
1.77	0.101785209	0.486804864
1.771	0.101406547	0.484993852
1.772	0.100762745	0.481914761
1.773	0.09977657	0.477198213
1.774	0.098618562	0.471659843
1.775	0.0971591	0.464679721
1.776	0.095619276	0.457315256
1.777	0.093832029	0.448767448
1.778	0.092091498	0.440443066
1.779	0.090197137	0.431382966
1.78	0.088485122	0.423194963
1.781	0.086767125	0.414978356
1.782	0.085253735	0.407740314
1.783	0.083820932	0.400887692
1.784	0.082596133	0.395029884
1.785	0.08135038	0.389071863
1.786	0.080254437	0.383830332
1.787	0.079041084	0.378027268
1.788	0.077811544	0.372146784
1.789	0.076471582	0.36573819
1.79	0.075007392	0.358735458
1.791	0.073519272	0.351618273
1.792	0.071919144	0.343965393
1.793	0.070342655	0.336425569
1.794	0.068715999	0.328645813
1.795	0.067149192	0.321152293
1.796	0.065538177	0.313447347
1.797	0.064072711	0.306438506
1.798	0.062522632	0.299024994
1.799	0.06142659	0.293782987
1.8	0.060362515	0.28869387
1.801	0.060065672	0.28727417
1.802	0.06024837	0.288147955
1.803	0.061051681	0.291989924
1.804	0.062615156	0.299467505
1.805	0.064404621	0.308025924
1.806	0.066958119	0.320238455
1.807	0.069105951	0.330510821
1.808	0.071660083	0.342726387
1.809	0.073322026	0.350674911
1.81	0.074712107	0.357323208
1.811	0.075288594	0.360080352
1.812	0.075223054	0.359766897
1.813	0.074509493	0.356354168
1.814	0.073384302	0.350972754
1.815	0.071933311	0.344033146
1.816	0.070373724	0.336574162
1.817	0.068899535	0.329523604
1.818	0.067646173	0.323529188
1.819	0.066635262	0.318694338
1.82	0.066406977	0.317602527
1.821	0.066719063	0.319095131
1.822	0.067773733	0.324139266
1.823	0.069704721	0.333374541
1.824	0.072070115	0.344687434
1.825	0.075395113	0.360589798
1.826	0.078611636	0.375973358
1.827	0.082462853	0.394392454
1.828	0.085853491	0.410608745
1.829	0.089366962	0.427412514
1.83	0.092245982	0.44118191
1.831	0.082194057	0.393106887
1.832	0.084426453	0.4037837
1.833	0.086132137	0.411941418
1.834	0.087411572	0.418060532
1.835	0.088376704	0.422676435
1.836	0.088942943	0.425384572
1.837	0.089231835	0.426766245
1.838	0.089330827	0.42723969
1.839	0.089212095	0.426671837
1.84	0.089039266	0.425845253
1.841	0.088700872	0.424226824
1.842	0.088273383	0.422182286
1.843	0.087727998	0.419573893
1.844	0.086958568	0.415893963
1.845	0.086013422	0.411373644
1.846	0.084894051	0.406020063
1.847	0.083520722	0.399451889
1.848	0.081964553	0.392009246
1.849	0.080257476	0.383844866
1.85	0.078473026	0.375310434
1.851	0.076681526	0.366742285
1.852	0.074926876	0.358350373
1.853	0.073227529	0.350222963
1.854	0.07157339	0.342311764
1.855	0.07002292	0.334896382
1.856	0.068562141	0.327909961
1.857	0.067155969	0.321184707
1.858	0.065855511	0.314965047
1.859	0.064651585	0.309207067
1.86	0.063497583	0.303687861
1.861	0.062379948	0.298342584
1.862	0.061274465	0.293055428
1.863	0.060135613	0.287608675
1.864	0.058924454	0.281816105
1.865	0.05767358	0.275833588
1.866	0.056392121	0.269704793
1.867	0.055043828	0.263256358
1.868	0.053679791	0.256732619
1.869	0.052300903	0.250137855
1.87	0.050927979	0.243571618
1.871	0.049557283	0.237016035
1.872	0.048213508	0.230589205
1.873	0.04694563	0.224525365
1.874	0.045714561	0.218637572
1.875	0.044575315	0.213188933
1.876	0.043475138	0.207927153
1.877	0.042365696	0.202621059
1.878	0.041306914	0.197557259
1.879	0.040217907	0.1923489
1.88	0.039033404	0.186683812
1.881	0.037774539	0.180663078
1.882	0.036368685	0.173939345
1.883	0.034834391	0.16660133
1.884	0.033207043	0.158818265
1.885	0.031489569	0.150604154
1.886	0.029663064	0.141868588
1.887	0.027803731	0.132976014
1.888	0.02594028	0.124063746
1.889	0.024155828	0.115529305
1.89	0.022358209	0.106931892
1.891	0.020686264	0.098935536
1.892	0.019178303	0.091723455
1.893	0.017837746	0.08531202
1.894	0.016656596	0.07966297
1.895	0.015691846	0.075048892
1.896	0.014885401	0.07119193
1.897	0.014235811	0.068085156
1.898	0.013727157	0.065652433
1.899	0.013282764	0.06352705
1.9	0.012897457	0.061684256
1.901	0.01252035	0.059880677
1.902	0.012187267	0.058287651
1.903	0.011834935	0.056602568
1.904	0.01148261	0.054917512
1.905	0.011135214	0.053256032
1.906	0.010734403	0.051339086
1.907	0.01031111	0.049314618
1.908	0.009873061	0.047219573
1.909	0.009422634	0.045065329
1.91	0.008994421	0.043017332
1.911	0.008595982	0.041111729
1.912	0.008250942	0.039461517
1.913	0.007932201	0.037937082
1.914	0.007646892	0.036572545
1.915	0.007376952	0.035281513
1.916	0.007146398	0.034178849
1.917	0.006929411	0.033141071
1.918	0.006719225	0.032135823
1.919	0.006562084	0.031384271
1.92	0.00643374	0.03077044
1.921	0.006321147	0.030231946
1.922	0.006252143	0.029901923
1.923	0.006200178	0.029653392
1.924	0.006151938	0.029422675
1.925	0.006107349	0.029209424
1.926	0.006080933	0.029083082
1.927	0.006063361	0.028999043
1.928	0.006060483	0.028985278
1.929	0.00608643	0.029109373
1.93	0.006152171	0.029423793
1.931	0.006223068	0.029762871
1.932	0.006294604	0.030105003
1.933	0.006354993	0.030393824
1.934	0.006403067	0.030623744
1.935	0.006486323	0.031021932
1.936	0.006583696	0.031487631
1.937	0.006672522	0.031912457
1.938	0.006783274	0.032442147
1.939	0.006880631	0.032907774
1.94	0.006974211	0.033355337
1.941	0.007043231	0.033685437
1.942	0.007107415	0.033992406
1.943	0.007146137	0.034177603
1.944	0.007151171	0.034201679
1.945	0.007133233	0.034115886
1.946	0.007126336	0.034082901
1.947	0.007146926	0.034181373
1.948	0.007203984	0.034454264
1.949	0.007295362	0.034891295
1.95	0.007483589	0.035791523
1.951	0.007706145	0.036855934
1.952	0.008074877	0.038619456
1.953	0.008538745	0.040837984
1.954	0.009130704	0.043669124
1.955	0.009811799	0.046926579
1.956	0.010602515	0.050708311
1.957	0.011448755	0.054755595
1.958	0.012318816	0.058916805
1.959	0.013213979	0.063198074
1.96	0.014072749	0.067305287
1.961	0.014909771	0.071308487
1.962	0.015712239	0.075146425
1.963	0.016507755	0.078951114
1.964	0.017300797	0.082743966
1.965	0.018074205	0.086442921
1.966	0.018811717	0.089970198
1.967	0.019561128	0.093554383
1.968	0.020317174	0.0971703
1.969	0.021036261	0.100609452
1.97	0.02174841	0.104015426
1.971	0.022485634	0.107541323
1.972	0.023211559	0.111013182
1.973	0.023967395	0.114628096
1.974	0.024739064	0.118318732
1.975	0.025515538	0.122032348
1.976	0.026296089	0.125765464
1.977	0.027040395	0.129325234
1.978	0.027808081	0.132996819
1.979	0.028582466	0.136700448
1.98	0.029356436	0.140402088
1.981	0.030132387	0.144113204
1.982	0.030928911	0.147922716
1.983	0.031715187	0.15168321
1.984	0.032503766	0.155454721
1.985	0.033314478	0.15933209
1.986	0.03411552	0.163163209
1.987	0.034917885	0.167000651
1.988	0.03571365	0.170806534
1.989	0.036492892	0.174533389
1.99	0.037286013	0.178326623
1.991	0.038071627	0.182083953
1.992	0.038880167	0.185950934
1.993	0.039628938	0.189532054
1.994	0.040371304	0.193082544
1.995	0.041045948	0.196309146
1.996	0.041673231	0.199309232
1.997	0.042252133	0.202077925
1.998	0.042784056	0.204621935
1.999	0.043305316	0.207114953
2	0.043769052	0.209332845
2.001	0.044149736	0.211153531
2.002	0.044485394	0.21275887
2.003	0.044755357	0.214050014
2.004	0.044983742	0.215142307
2.005	0.045201728	0.216184861
2.006	0.045405537	0.217159609
2.007	0.045573624	0.217963517
2.008	0.045756042	0.21883596
2.009	0.045933599	0.219685154
2.01	0.046110577	0.220531584
2.011	0.046285652	0.221368909
2.012	0.046456798	0.222187444
2.013	0.046630436	0.223017898
2.014	0.046805982	0.223857475
2.015	0.046977666	0.22467858
2.016	0.047154029	0.225522066
2.017	0.047309076	0.226263608
2.018	0.04742184	0.226802918
2.019	0.047490512	0.227131352
2.02	0.047498473	0.227169428
2.021	0.047489665	0.227127301
2.022	0.047443321	0.226905657
2.023	0.047369005	0.226550227
2.024	0.04728338	0.226140708
2.025	0.047141801	0.225463585
2.026	0.046953649	0.224563718
2.027	0.046729553	0.223491938
2.028	0.046463261	0.222218352
2.029	0.046146933	0.220705463
2.03	0.045811804	0.219102651
2.031	0.045444315	0.217345075
2.032	0.045033545	0.215380497
2.033	0.044608606	0.213348154
2.034	0.044171705	0.211258603
2.035	0.043692494	0.208966695
2.036	0.04318256	0.206527848
2.037	0.042641122	0.203938332
2.038	0.04207613	0.201236163
2.039	0.041453062	0.198256233
2.04	0.040859752	0.195418632
2.041	0.040249484	0.192499923
2.042	0.03966235	0.189691855
2.043	0.03909557	0.186981134
2.044	0.038511936	0.184189806
2.045	0.037926774	0.181391168
2.046	0.037345345	0.178610387
2.047	0.036759192	0.175807011
2.048	0.03619212	0.173094894
2.049	0.035621903	0.170367737
2.05	0.035069226	0.167724466
2.051	0.034547144	0.165227524
2.052	0.034010371	0.162660312
2.053	0.033459187	0.160024184
2.054	0.032865949	0.157186925
2.055	0.032240621	0.154196187
2.056	0.031543161	0.15086047
2.057	0.030874479	0.147662384
2.058	0.030196179	0.1444183
2.059	0.02952161	0.141192061
2.06	0.028832788	0.137897653
2.061	0.028160222	0.134680993
2.062	0.027485417	0.131453627
2.063	0.026822098	0.128281193
2.064	0.026183069	0.125224929
2.065	0.025578311	0.122332568
2.066	0.0250281	0.119701093
2.067	0.024539265	0.117363158
2.068	0.024096468	0.115245408
2.069	0.023709596	0.113395126
2.07	0.023343175	0.111642658
2.071	0.022959139	0.109805939
2.072	0.022593431	0.108056879
