Mg(ClO4)2.6H2O 80K NIR reflectance spectra from 0.35-2.5m		
Data from Hanley et al. (2014)		
		
Wavelength (um)	% Reflectance	normalized
0.757	0.3156446	0.949136111
0.758	0.315588329	0.948966904
0.759	0.315539353	0.948819635
0.76	0.315512468	0.948738791
0.761	0.315513071	0.948740605
0.762	0.315529126	0.948788882
0.763	0.315515647	0.948748351
0.764	0.315472014	0.948617148
0.765	0.315440804	0.9485233
0.766	0.315462291	0.948587912
0.767	0.315529443	0.948789836
0.768	0.315616001	0.949050113
0.769	0.315674618	0.949226375
0.77	0.315794228	0.949586039
0.771	0.315946928	0.950045204
0.772	0.316080263	0.950446138
0.773	0.316213828	0.950847767
0.774	0.316386526	0.951367064
0.775	0.316601045	0.952012119
0.776	0.316826944	0.952691393
0.777	0.317001673	0.953216798
0.778	0.317144276	0.953645601
0.779	0.317304206	0.954126507
0.78	0.317556134	0.954884051
0.781	0.31781173	0.95565262
0.782	0.318029156	0.956306415
0.783	0.318200319	0.956821098
0.784	0.318370494	0.95733281
0.785	0.318570365	0.957933818
0.786	0.318780791	0.958566564
0.787	0.31896124	0.959109171
0.788	0.31913371	0.959627783
0.789	0.319304121	0.960140205
0.79	0.319467094	0.960630262
0.791	0.319608486	0.961055424
0.792	0.319770099	0.961541391
0.793	0.319952093	0.962088645
0.794	0.3201252	0.962609171
0.795	0.320207288	0.96285601
0.796	0.32035071	0.963287276
0.797	0.320499948	0.963736032
0.798	0.320570799	0.963949079
0.799	0.320711907	0.964373387
0.8	0.320836716	0.964748684
0.801	0.320906217	0.964957673
0.802	0.320935692	0.965046302
0.803	0.321032933	0.965338705
0.804	0.321169273	0.965748675
0.805	0.321291293	0.966115587
0.806	0.321342269	0.966268871
0.807	0.321350565	0.966293817
0.808	0.321369395	0.966350439
0.809	0.321428577	0.966528396
0.81	0.321481019	0.96668609
0.811	0.321514357	0.966786337
0.812	0.321545516	0.966880031
0.813	0.321593242	0.96702354
0.814	0.321607597	0.967066706
0.815	0.32162581	0.967121471
0.816	0.321662711	0.967232432
0.817	0.321709397	0.967372816
0.818	0.321755348	0.967510991
0.819	0.321803185	0.967654834
0.82	0.321838228	0.967760207
0.821	0.321819031	0.967702484
0.822	0.321806424	0.967664573
0.823	0.32179626	0.967634011
0.824	0.321794072	0.967627433
0.825	0.321883167	0.967895339
0.826	0.321980038	0.968186627
0.827	0.322000837	0.968249171
0.828	0.321913712	0.967987187
0.829	0.321916271	0.967994883
0.83	0.321956438	0.968115663
0.831	0.321975508	0.968173005
0.832	0.321929057	0.968033328
0.833	0.321867075	0.967846951
0.834	0.321772462	0.967562452
0.835	0.321658827	0.967220754
0.836	0.321584203	0.966996362
0.837	0.321446158	0.966581262
0.838	0.321242851	0.965969923
0.839	0.321003647	0.965250642
0.84	0.320778996	0.964575121
0.841	0.320454776	0.963600201
0.842	0.320123978	0.962605497
0.843	0.319903119	0.961941379
0.844	0.319716333	0.961379719
0.845	0.319511092	0.960762563
0.846	0.31928414	0.960080124
0.847	0.319064163	0.959418658
0.848	0.318857495	0.958797211
0.849	0.318742015	0.958449968
0.85	0.318721558	0.958388452
0.851	0.318723395	0.958393976
0.852	0.318685598	0.958280323
0.853	0.318676617	0.958253317
0.854	0.318711053	0.958356865
0.855	0.318694308	0.958306512
0.856	0.318726193	0.958402389
0.857	0.318789549	0.9585929
0.858	0.318853004	0.958783708
0.859	0.318919767	0.958984463
0.86	0.319002472	0.959233155
0.861	0.319137341	0.959638702
0.862	0.319345297	0.960264021
0.863	0.319566835	0.960930182
0.864	0.319811493	0.961665863
0.865	0.320014192	0.962275373
0.866	0.320117344	0.962585548
0.867	0.320324222	0.963207626
0.868	0.320563794	0.963928016
0.869	0.320800564	0.964639977
0.87	0.321048813	0.965386455
0.871	0.321357119	0.966313525
0.872	0.321619043	0.967101125
0.873	0.321793096	0.967624498
0.874	0.321944976	0.968081197
0.875	0.322165164	0.968743297
0.876	0.322439022	0.969566782
0.877	0.322738539	0.970467423
0.878	0.323059739	0.971433264
0.879	0.323248134	0.971999762
0.88	0.323397071	0.972447615
0.881	0.323603007	0.973066857
0.882	0.32378207	0.973605296
0.883	0.32396472	0.974154521
0.884	0.324169711	0.974770924
0.885	0.32437462	0.97538708
0.886	0.324412805	0.975501902
0.887	0.3245266	0.975844081
0.888	0.324714342	0.976408619
0.889	0.324858862	0.976843186
0.89	0.324959038	0.977144414
0.891	0.325076542	0.977497744
0.892	0.325173798	0.97779019
0.893	0.325168073	0.977772977
0.894	0.325161873	0.977754333
0.895	0.325209732	0.977898244
0.896	0.325285454	0.978125938
0.897	0.325302145	0.978176129
0.898	0.325291715	0.978144764
0.899	0.325290029	0.978139695
0.9	0.325304561	0.978183392
0.901	0.325307738	0.978192945
0.902	0.325306011	0.978187754
0.903	0.325259645	0.978048331
0.904	0.32517553	0.977795398
0.905	0.325137798	0.977681939
0.906	0.325115387	0.977614552
0.907	0.325055037	0.977433078
0.908	0.324944922	0.977101966
0.909	0.324863814	0.976858077
0.91	0.324715145	0.976411031
0.911	0.32455778	0.975937839
0.912	0.324426157	0.975542053
0.913	0.324181516	0.974806422
0.914	0.324019059	0.974317917
0.915	0.323881406	0.973903997
0.916	0.323663377	0.973248388
0.917	0.323371671	0.972371238
0.918	0.323152077	0.971710923
0.919	0.322945974	0.971091175
0.92	0.322655168	0.970216727
0.921	0.322352245	0.969305845
0.922	0.322060806	0.968429494
0.923	0.321704041	0.96735671
0.924	0.321218808	0.965897626
0.925	0.320790195	0.964608798
0.926	0.32036424	0.963327961
0.927	0.319911357	0.961966152
0.928	0.319413671	0.960469622
0.929	0.318825394	0.958700685
0.93	0.318289051	0.957087914
0.931	0.317772503	0.955534666
0.932	0.31716567	0.953709934
0.933	0.316570841	0.951921296
0.934	0.315930467	0.949995705
0.935	0.3152784	0.948034956
0.936	0.314694602	0.946279489
0.937	0.314145274	0.944627672
0.938	0.313478174	0.942621717
0.939	0.312727731	0.940365153
0.94	0.312033091	0.938276384
