MgCl2.6H2O 80K NIR reflectance spectra from 0.35-2.5um		
This is the data used to create Figure 2		
		
Wavelength (um)	% Reflectance	normalized
1.096	0.395820844	0.85587637
1.097	0.395645436	0.855497088
1.098	0.395463424	0.855103526
1.099	0.395285546	0.854718903
1.1	0.395288092	0.854724409
1.101	0.395414118	0.854996912
1.102	0.395483927	0.855147859
1.103	0.395575396	0.855345641
1.104	0.395745735	0.855713963
1.105	0.395969274	0.856197317
1.106	0.396129119	0.856542948
1.107	0.396394299	0.857116342
1.108	0.396563463	0.857482122
1.109	0.396640472	0.857648637
1.11	0.396659918	0.857690684
1.111	0.396823087	0.858043501
1.112	0.39693942	0.858295045
1.113	0.396862737	0.858129236
1.114	0.396737517	0.857858476
1.115	0.396551045	0.857455271
1.116	0.396274521	0.856857348
1.117	0.396040292	0.856350878
1.118	0.395755298	0.855734641
1.119	0.395356964	0.85487333
1.12	0.394818588	0.85370921
1.121	0.394315926	0.852622312
1.122	0.393824269	0.85155921
1.123	0.393179989	0.850166095
1.124	0.392440059	0.848566159
1.125	0.391667445	0.846895548
1.126	0.390774516	0.844964784
1.127	0.389913045	0.843102041
1.128	0.389024669	0.841181121
1.129	0.38807453	0.839126653
1.13	0.387035209	0.836879347
1.131	0.385966767	0.834569074
1.132	0.384889867	0.832240513
1.133	0.383734217	0.82974167
1.134	0.38260986	0.827310493
1.135	0.381450263	0.824803118
1.136	0.38009931	0.821881976
1.137	0.378632108	0.818709471
1.138	0.377107896	0.815413694
1.139	0.375523523	0.811987834
1.14	0.373709773	0.808065994
1.141	0.371810406	0.803959028
1.142	0.369758098	0.799521358
1.143	0.367545885	0.794737928
1.144	0.365118921	0.789490147
1.145	0.36257347	0.783986164
1.146	0.359944966	0.778302596
1.147	0.357092098	0.772133891
1.148	0.354110457	0.765686741
1.149	0.351117736	0.759215635
1.15	0.348076943	0.752640582
1.151	0.344997323	0.745981573
1.152	0.341961097	0.739416396
1.153	0.338966805	0.732941892
1.154	0.336063355	0.726663815
1.155	0.333282001	0.720649742
1.156	0.330611541	0.714875454
1.157	0.327996655	0.709221331
1.158	0.325519906	0.703865903
1.159	0.323028443	0.698478656
1.16	0.320611485	0.693252511
1.161	0.318186876	0.688009821
1.162	0.315659499	0.68254492
1.163	0.313000628	0.676795689
1.164	0.31021428	0.670770819
1.165	0.307310401	0.664491814
1.166	0.304181353	0.657725928
1.167	0.300902505	0.650636134
1.168	0.297543995	0.643374088
1.169	0.294153291	0.636042428
1.17	0.290714793	0.628607426
1.171	0.287334876	0.621299091
1.172	0.284082392	0.614266304
1.173	0.280767663	0.607098922
1.174	0.277723347	0.600516253
1.175	0.274836935	0.594275015
1.176	0.272137078	0.588437163
1.177	0.26959139	0.582932666
1.178	0.267219222	0.577803369
1.179	0.265035414	0.57308136
1.18	0.263009775	0.568701357
1.181	0.26109758	0.564566653
1.182	0.259277427	0.560630968
1.183	0.257513774	0.556817453
1.184	0.255824487	0.553164736
1.185	0.254230217	0.549717475
